-4.000000000000000000e+02 1.301015210425376162e-06 -2.820816708918780660e-07 2.884112091742630178e-06
-3.899843505477308554e+02 9.451971880783017741e-07 -4.969241376169759969e-07 2.387318513773579651e-06
-3.799687010954616539e+02 1.022090477330879020e-06 -5.766087809830562687e-07 2.620789735644814097e-06
-3.699530516431925093e+02 9.706330735101477017e-07 -5.419693213577118079e-07 2.483235468378007211e-06
-3.599374021909233079e+02 1.046460532410909274e-06 -6.458940185194422524e-07 2.738815083341260800e-06
-3.499217527386541633e+02 9.381957256937325047e-07 -5.558662465052229674e-07 2.432257697892687765e-06
-3.399061032863849618e+02 1.135285681040929055e-06 -7.073323809645586885e-07 2.977903743046417011e-06
-3.298904538341158172e+02 6.073330893420823636e-07 -2.923537314481893014e-07 1.507019910132354134e-06
-3.198748043818466158e+02 1.229631402667734955e-06 -4.188883315945532258e-07 2.878151136930023137e-06
-3.098591549295774712e+02 1.204790071468971620e-06 -3.035106539454117302e-08 2.439931208332484413e-06
-2.998435054773082697e+02 1.356854129191390932e-06 -5.170808215137109595e-08 2.765416340534152748e-06
-2.898278560250391251e+02 1.409033037056790241e-06 -2.602894115966077533e-07 3.078355485710188235e-06
-2.798122065727699237e+02 1.501301693389533965e-06 -3.936285395959950456e-07 3.396231926375062976e-06
-2.697965571205007791e+02 1.218270327300618860e-06 -2.272514784568170327e-07 2.663792133058054752e-06
-2.597809076682316345e+02 1.554355247863968385e-06 -2.693621498240814626e-07 3.378072645552018233e-06
-2.497652582159624330e+02 1.486010038844279490e-06 -1.801102967696421454e-07 3.152130374458200914e-06
-2.397496087636932600e+02 1.102356379048596900e-06 -4.263238997166614781e-07 2.631036657813855279e-06
-2.297339593114240870e+02 1.217526089763805685e-06 -3.107074367686655889e-07 2.745759616296276959e-06
-2.197183098591549140e+02 7.694485990401161137e-07 -5.379963869072235248e-07 2.076893584987455752e-06
-2.097026604068857409e+02 7.021778614720848943e-07 -4.436984349358818526e-07 1.848054157880051747e-06
-1.996870109546165679e+02 7.192071913796549576e-07 -5.845028783970794475e-07 2.022917261156389363e-06
-1.896713615023473949e+02 6.060930382402141550e-07 -5.086898412285844304e-07 1.720875917709012846e-06
-1.796557120500782219e+02 7.736604783409804127e-07 -5.134035858534983624e-07 2.060724542535459400e-06
-1.696400625978090488e+02 8.707513655493391550e-07 -5.626247438316754901e-07 2.304127474930353906e-06
-1.596244131455399042e+02 7.079705934878261661e-07 -3.800586161302027138e-07 1.795999803105855046e-06
-1.496087636932707312e+02 5.059306727945789303e-07 -5.184402882485292222e-07 1.530301633837687083e-06
-1.395931142410015582e+02 4.902167131201356815e-07 -5.113682194942171529e-07 1.491801645734488516e-06
-1.295774647887323567e+02 3.670327937476828567e-07 -3.884225744439524140e-07 1.122488161939318021e-06
-1.195618153364632121e+02 3.354456678846810815e-07 -2.052964490468033365e-07 8.761877848161654995e-07
-1.095461658841940107e+02 6.812280803962234205e-07 -3.727053773226649910e-07 1.735161538115111726e-06
-9.953051643192486608e+01 5.156051553790718576e-07 -4.036448820729242505e-07 1.434855192831067966e-06
-8.951486697965566464e+01 1.049386932322047528e-06 -3.864957562351241539e-07 2.485269620879219422e-06
-7.949921752738652003e+01 1.117862855771606740e-06 -9.505943474857697788e-08 2.330785146291790459e-06
-6.948356807511737543e+01 9.570252739318387258e-07 -2.360999848228718599e-07 2.150150532686549311e-06
-5.946791862284817398e+01 9.704251960593016027e-07 -1.790358615736732480e-07 2.119886253692276453e-06
-4.945226917057902938e+01 7.556928067881412613e-07 -1.167715271656750253e-07 1.628157140741957548e-06
-3.943661971830982793e+01 5.269149349685706898e-07 -2.454799679957757291e-07 1.299309837932917003e-06
-2.942097026604068333e+01 4.256708981662525574e-07 -1.983093190894219018e-07 1.049651115421927123e-06
-1.940532081377148188e+01 4.388299685178472068e-07 -2.986715298865727642e-07 1.176331466922267125e-06
-9.389671361502337277e+00 3.074350723834127685e-07 -2.566200490681336859e-07 8.714901938349592759e-07
6.259780907668641703e-01 3.555448462769360148e-07 -2.118062497871715812e-07 9.228959423410436109e-07
1.064162754303600877e+01 2.703839722160957589e-07 -1.342210212636111501e-07 6.749889656958026149e-07
2.065727699530521022e+01 1.782294672457169530e-07 -1.238566139062121161e-07 4.803155483976460221e-07
3.067292644757435482e+01 2.444222292412101548e-07 -9.989668303298364757e-08 5.887411415154039043e-07
4.068857589984355627e+01 1.687409114530128708e-07 -1.004414681846714164e-07 4.379232910906971845e-07
5.070422535211270088e+01 1.566891080888660935e-07 -1.353520378503595452e-07 4.487302540280917322e-07
6.071987480438190232e+01 9.409825349156926238e-08 -8.997268715586942523e-08 2.781691941390079500e-07
7.073552425665104693e+01 1.054351264755037143e-07 -6.657591672056240471e-08 2.774461696715698200e-07
8.075117370892019153e+01 1.264418323862832223e-07 -7.850379129499167355e-08 3.313874560675581182e-07
9.076682316118939298e+01 6.079764115284180889e-08 -8.465217080846255143e-08 2.062474531141461692e-07
1.007824726134585376e+02 8.948961564856013997e-08 -1.136902582153492103e-07 2.926694895124694770e-07
1.107981220657277390e+02 1.025810272680976300e-07 -1.002860646635803506e-07 3.054481191997756105e-07
1.208137715179968836e+02 1.486952002698324369e-07 -5.621736523403941892e-08 3.536077657737042927e-07
1.308294209702660282e+02 1.920462919896472970e-07 -4.316024312089235923e-08 4.272528271001869532e-07
1.408450704225352865e+02 2.357112344640715780e-07 -1.691023750757832287e-08 4.883327064357214788e-07
1.508607198748044311e+02 2.200661934560701389e-07 -5.081069108134307029e-08 4.909430779934833745e-07
