-4.000000000000000000e+02 7.603582828148682762e-07 -3.370908565212739137e-07 1.857807422151010572e-06
-3.899843505477308554e+02 6.192961317353173360e-07 -2.788612660789452543e-07 1.517453529549579926e-06
-3.799687010954616539e+02 5.984907481584087877e-07 -2.392954079528052804e-07 1.436276904269622856e-06
-3.699530516431925093e+02 4.616229579162644506e-07 -3.779201042903695567e-07 1.301166020122898458e-06
-3.599374021909233079e+02 4.246756994157849460e-07 -2.845265084627905386e-07 1.133877907294360325e-06
-3.499217527386541633e+02 4.991989046381287529e-07 -4.146391516164225660e-07 1.413036960892680072e-06
-3.399061032863849618e+02 5.929126536355783936e-07 -2.906861124330341022e-07 1.476511419704190783e-06
-3.298904538341158172e+02 7.168064462886049268e-07 -1.144801840939012611e-07 1.548093076671111115e-06
-3.198748043818466158e+02 7.081891501909442858e-07 -2.760580827573296988e-07 1.692436383139218376e-06
-3.098591549295774712e+02 7.339641213603836761e-07 -2.777399188836270647e-07 1.745668161604394523e-06
-2.998435054773082697e+02 8.260376780352781792e-07 -3.809423978901581292e-07 2.033017753960714276e-06
-2.898278560250391251e+02 8.588994969986992982e-07 -2.584868574044067895e-07 1.976285851401805386e-06
-2.798122065727699237e+02 5.338688838983241539e-07 -3.944751627708372471e-07 1.462212930567485661e-06
-2.697965571205007791e+02 5.120823898564470839e-07 -3.206749238844663406e-07 1.344839703597360614e-06
-2.597809076682316345e+02 6.092913899719875995e-07 -3.226600482232033667e-07 1.541242828167178566e-06
-2.497652582159624330e+02 6.619339259787629777e-07 -2.859472106285061035e-07 1.609815062586032059e-06
-2.397496087636932600e+02 7.951895209342830795e-07 -1.372504782636063692e-07 1.727629520132172422e-06
-2.297339593114240870e+02 7.552346531208710834e-07 -7.993585309877823412e-08 1.590405159340520401e-06
-2.197183098591549140e+02 6.842781674578575765e-07 -1.256308848055070755e-07 1.494187219721222229e-06
-2.097026604068857409e+02 5.511985654519295535e-07 -2.020688801628274952e-07 1.304466011066686496e-06
-1.996870109546165679e+02 4.703007912355453373e-07 -2.332768777705024969e-07 1.173878460241593172e-06
-1.896713615023473949e+02 4.179515630461731017e-07 -2.911235335859550856e-07 1.127026659678301236e-06
-1.796557120500782219e+02 6.037615122860268071e-07 -4.196559751433374014e-07 1.627178999715390910e-06
-1.696400625978090488e+02 7.175771759528895334e-07 -2.277700079959653802e-07 1.662924359901744447e-06
-1.596244131455399042e+02 8.014346593580341663e-07 -1.189415213304626948e-07 1.721810840046531027e-06
-1.496087636932707312e+02 9.173189759916367167e-07 -7.915827640263845660e-08 1.913796228385912102e-06
-1.395931142410015582e+02 6.928465414961198095e-07 -2.487363117939243532e-07 1.634429394786163972e-06
-1.295774647887323567e+02 5.060867923032170004e-07 -1.880168900744588614e-07 1.200190474680892862e-06
-1.195618153364632121e+02 3.751160120512860178e-07 -1.967272698521244441e-07 9.469592939546964797e-07
-1.095461658841940107e+02 2.851327295596180577e-07 -2.274798170627658237e-07 7.977452761820018862e-07
-9.953051643192486608e+01 1.456777350875526416e-07 -1.450669318950524882e-07 4.364224020701577449e-07
-8.951486697965566464e+01 3.370803756334179433e-07 -1.545042480905443988e-07 8.286649993573803384e-07
-7.949921752738652003e+01 3.588743701353017675e-07 -1.122312172957382322e-07 8.299799575663418201e-07
-6.948356807511737543e+01 3.180224319860791385e-07 -2.306880854500703723e-07 8.667329494222286493e-07
-5.946791862284817398e+01 4.052695897668293231e-07 -2.264060501471902307e-07 1.036945229680848930e-06
-4.945226917057902938e+01 3.375136457777725421e-07 -1.541478300991556922e-07 8.291751216547007764e-07
-3.943661971830982793e+01 3.157456992067612922e-07 -1.367687119103414165e-07 7.682601103238639479e-07
-2.942097026604068333e+01 3.305686755952329079e-07 -1.618073715084973669e-07 8.229447226989631299e-07
-1.940532081377148188e+01 2.452182123273014657e-07 -1.822450173499254146e-07 6.726814420045283990e-07
-9.389671361502337277e+00 2.273829299043933823e-07 -1.445264302173161540e-07 5.992922900261029187e-07
6.259780907668641703e-01 3.323234368919948563e-07 -1.722122936661124119e-07 8.368591674501020716e-07
1.064162754303600877e+01 2.957024471929033000e-07 -1.748736254662673359e-07 7.662785198520739359e-07
2.065727699530521022e+01 2.747843056952113726e-07 -1.565696294665114517e-07 7.061382408569342498e-07
3.067292644757435482e+01 2.965138668244671369e-07 -1.078468370595806322e-07 7.008745707085149060e-07
4.068857589984355627e+01 2.594473955454344626e-07 -1.145657006698285380e-07 6.334604917606975162e-07
5.070422535211270088e+01 2.739210708461946202e-07 -1.346713719623635483e-07 6.825135136547527887e-07
6.071987480438190232e+01 1.777987166844995189e-07 -1.285733736414404741e-07 4.841708070104395119e-07
7.073552425665104693e+01 9.724046160811992662e-08 -1.258597300035060447e-07 3.203406532197459244e-07
8.075117370892019153e+01 1.166703673717931674e-07 -8.286952042115652677e-08 3.162102551647428483e-07
9.076682316118939298e+01 9.760064261649479882e-08 -8.186080311889104764e-08 2.770620883518806453e-07
1.007824726134585376e+02 1.185334031381087480e-07 -8.398432566475940508e-08 3.210511319409769010e-07
1.107981220657277390e+02 1.091842806234806006e-07 -6.347486527253994891e-08 2.818434265195011633e-07
1.208137715179968836e+02 9.191958072718007850e-08 -4.371809824007623528e-08 2.275572596944363790e-07
1.308294209702660282e+02 8.764706723383964008e-08 -3.543038501488897368e-08 2.107245194825682538e-07
1.408450704225352865e+02 9.157961072142480848e-08 -1.296092020338597162e-08 1.961201416462356018e-07
1.508607198748044311e+02 8.391391802619133062e-08 -2.691209467913478441e-08 1.947399307315174456e-07
1.608763693270735757e+02 6.164375623157694921e-08 -2.732426142353643930e-08 1.506117738866903377e-07
1.708920187793427203e+02 1.447510828909738964e-07 -6.253581927399292728e-08 3.520379850559407200e-07
1.809076682316119786e+02 1.852364122474394377e-07 -5.605858586386951641e-08 4.265314103587483917e-07
1.909233176838811232e+02 1.409656159118325025e-07 -6.277033290581421364e-08 3.447015647294791921e-07
2.009389671361502678e+02 1.595273903934460446e-07 -7.033072926473492574e-08 3.893855100516270149e-07
2.109546165884194124e+02 2.081605011522053058e-07 -7.724987645291874124e-08 4.935708787573293528e-07
2.209702660406886707e+02 1.756182571999603753e-07 -8.866202370989916755e-08 4.398985381098199447e-07
2.309859154929578153e+02 1.576127445012153297e-07 -9.198926631902077456e-08 4.072147553214514339e-07
2.410015649452269599e+02 2.577563458494923896e-07 -1.145207653867967134e-07 6.300334570857814926e-07
2.510172143974961045e+02 2.104270059755137110e-07 -6.109211222344857330e-08 4.819461241744759952e-07
2.610328638497652491e+02 2.789725314277853464e-07 -1.249218298070028587e-07 6.828668926625735514e-07
2.710485133020345074e+02 3.986249459416576944e-07 -1.252572643139084773e-07 9.225071561972238662e-07
2.810641627543036520e+02 3.056581510916717967e-07 -1.535640297578235006e-07 7.648803319411670939e-07
2.910798122065727966e+02 3.147704490277472572e-07 -5.381546480610193112e-08 6.833563628615963927e-07
3.010954616588419412e+02 3.601253057628220947e-07 -2.255091561215170089e-08 7.428015271377958902e-07
3.111111111111111995e+02 3.151906649404231259e-07 -8.117941377254775953e-08 7.115607436533940114e-07
3.211267605633803441e+02 3.776263355588501771e-07 -1.457516311176228913e-07 9.010043022353231926e-07
3.311424100156494887e+02 3.705668866667525150e-07 -9.208934533958136407e-08 8.332231186730863941e-07
3.411580594679186333e+02 3.785067685132140281e-07 -1.710647160902811711e-07 9.280782531167092273e-07
3.511737089201878916e+02 3.468026748600368292e-07 -1.163231043820145679e-07 8.099284541020881734e-07
3.611893583724570362e+02 4.018635269514166345e-07 -6.721426441911416579e-08 8.709413183219474348e-07
3.712050078247261808e+02 3.672284307545769280e-07 -1.613257907960371209e-07 8.957826523051909769e-07
3.812206572769953254e+02 4.073907752715195373e-07 -9.214091911998970958e-08 9.069224696630288371e-07
3.912363067292645837e+02 3.182428735714804394e-07 -9.824498720448290847e-08 7.347307343474438402e-07
4.012519561815337283e+02 2.796391099083663699e-07 -7.180973540634780139e-08 6.310879552230805412e-07
4.112676056338028729e+02 2.966402020337877005e-07 -1.473387364294544544e-07 7.406191404970298553e-07
4.212832550860720175e+02 2.991019467435758565e-07 -1.425472959990986520e-07 7.407511894862503121e-07
4.312989045383411622e+02 4.415651387606111762e-07 -1.276612911800858659e-07 1.010791568701308165e-06
4.413145539906104204e+02 3.635808323603189528e-07 -9.904570455933255269e-08 8.262073692799704053e-07
